postcode,state,sa4,individuals,taxable_income,net_tax,avg_taxable_income,avg_net_tax,effective_tax_rate,avg_salary,avg_gross_interest,avg_dividends,avg_capital_gains,avg_gross_rent,avg_net_rent,avg_help_debt,avg_govt_allowances,avg_business_income,pct_private_health
2572,NSW,Sydney - Outer South West,3405,236925544,54317197,69581.66,15952.19,22.93,61104.12,627.08,1399.57,767.68,2665.41,234.62,3221.27,384.35,1833.62,58.1
2573,NSW,Sydney - Outer South West,3598,243231321,53738379,67601.81,14935.63,22.09,61018.52,433.08,610.37,862.75,2049.22,45.92,3081.62,477.35,1707.95,52.4
2574,NSW,Sydney - Outer South West,3527,242656935,56152783,68799.81,15920.83,23.14,57443.26,459.73,916.27,2755.21,2987.37,219.04,2569.93,460.11,1619.32,55.7
2575,NSW,Southern Highlands and Shoalhaven,10945,1053497025,316792340,96253.73,28944.02,30.07,55018.6,899.98,5356.64,26962.67,3692.36,529.13,2898.69,326.11,3882.06,61.2
2576,NSW,Southern Highlands and Shoalhaven,8733,939971421,299378050,107634.42,34281.24,31.85,51201.45,2351.94,8700.3,21579.53,5329.46,887.05,2892.14,269.1,4771.01,76.0
2577,NSW,Southern Highlands and Shoalhaven,10097,746366779,190368696,73919.66,18853.99,25.51,51448.81,1097.43,3250.32,3362.37,4252.77,867.45,2957.84,360.94,3030.56,66.2
2578,NSW,Southern Highlands and Shoalhaven,1729,108197779,25443485,62578.24,14715.72,23.52,41800.93,1464.07,3919.27,2597.99,3870.48,845.16,2388.0,248.85,2225.73,70.5
2579,NSW,Capital Region,2649,200940990,52106846,75855.41,19670.38,25.93,53444.3,1182.36,4053.62,4921.64,3833.54,617.32,2211.4,370.23,4046.92,63.2
2580,NSW,Capital Region,17948,1156785619,258844059,64452.06,14421.89,22.38,54385.07,630.51,1381.13,1068.8,2390.19,296.64,2424.82,577.5,1707.76,53.9
2581,NSW,Capital Region,1539,111732033,27158939,72600.41,17647.13,24.31,56924.66,848.4,1437.31,1213.03,3752.61,578.81,2098.94,218.76,2431.07,69.7
2582,NSW,Capital Region,8574,663984166,164027278,77441.59,19130.78,24.7,62263.52,691.11,1930.08,1232.92,3638.34,258.13,2550.38,290.67,1608.38,71.7
2583,NSW,Capital Region,2631,139699686,29516546,53097.56,11218.76,21.13,37558.0,823.14,1751.89,1381.22,2686.88,575.83,2284.47,510.53,1301.17,63.6
2584,NSW,Capital Region,337,21042150,4634282,62439.61,13751.58,22.02,46893.7,511.34,1199.68,618.62,3082.18,435.33,2669.04,393.76,2275.54,64.4
2585,NSW,Capital Region,177,11421087,2752661,64525.92,15551.76,24.1,38102.55,1312.15,9746.48,32.28,3794.54,1363.99,3545.4,758.22,-410.2,66.7
2586,NSW,Capital Region,1585,94091422,23652851,59363.67,14922.93,25.14,43073.1,762.13,1888.72,8236.2,3645.21,559.11,2939.67,563.1,1498.27,64.4
2587,NSW,Capital Region,1512,88825536,19382788,58747.05,12819.3,21.82,42920.43,699.9,1890.34,652.06,2578.79,500.0,2317.71,755.09,1826.7,61.0
2588,NSW,Riverina,240,18233204,4766460,75971.68,19860.25,26.14,42830.45,727.12,2315.32,2240.78,6676.15,1050.55,3118.09,574.16,1636.81,68.8
2590,NSW,Riverina,3834,222816226,48052102,58115.86,12533.15,21.57,44025.8,704.91,2322.74,1221.85,2320.8,415.42,2109.65,581.0,2192.95,57.6
2594,NSW,Capital Region,6706,385690593,84708018,57514.25,12631.68,21.96,43785.96,984.12,2227.05,727.4,2401.16,319.49,2296.28,656.47,2119.37,56.8
2618,NSW,Capital Region,968,140793979,49594734,145448.33,51234.23,35.23,58889.07,1357.46,28315.05,10266.41,7865.92,823.22,3494.84,193.91,-373.91,78.4
2619,NSW,Capital Region,6429,650675897,177347296,101209.5,27585.52,27.26,81721.35,778.94,1613.52,1518.87,5055.52,-310.72,2942.24,120.89,2150.21,77.5
2620,NSW,Capital Region,30545,2490558114,608000265,81537.34,19905.07,24.41,68673.67,595.85,1242.81,1297.04,3498.46,78.15,2706.79,266.79,1485.31,60.7
2621,NSW,Capital Region,4469,410160168,108458095,91778.96,24268.99,26.44,72497.82,832.53,2271.96,1801.26,3998.21,143.44,2672.35,194.26,1369.62,75.6
2622,NSW,Capital Region,2536,158444807,36980969,62478.24,14582.4,23.34,47862.64,915.3,2079.54,1684.02,3535.38,967.98,2770.26,543.93,2038.98,66.4
2623,NSW,Capital Region,369,26614708,6137297,72126.58,16632.24,23.06,64147.38,258.32,320.02,792.03,1915.98,282.12,2857.4,572.71,973.09,53.7
2624,NSW,Capital Region,69,3163967,696308,45854.59,10091.42,22.01,39128.74,299.33,3884.81,12.32,2650.46,-794.55,2834.71,79.68,1030.07,50.7
2625,NSW,Capital Region,215,14416798,3777134,67054.87,17568.07,26.2,36666.67,2512.92,9423.47,3044.75,6441.96,1431.05,1843.31,236.86,5412.93,53.5
2626,NSW,Capital Region,337,22968052,5210699,68154.46,15462.01,22.69,57603.29,623.33,1204.88,1832.09,2757.79,107.69,2218.5,231.23,331.1,65.3
2627,NSW,Capital Region,3505,242685907,57481991,69239.92,16400.0,23.69,52234.22,891.12,2216.53,2152.38,6951.68,2065.57,3410.57,309.79,4014.67,71.2
2628,NSW,Capital Region,1382,84402455,18659463,61072.69,13501.78,22.11,48208.52,683.2,1033.37,2961.09,3793.9,693.89,3957.79,412.39,2034.64,69.2
2629,NSW,Capital Region,260,13357162,2578637,51373.7,9917.83,19.31,36327.94,822.05,1328.08,900.62,5292.32,2240.8,2489.88,676.37,2036.7,64.6
2630,NSW,Capital Region,5500,372539976,85109332,67734.54,15474.42,22.85,54892.23,664.02,1354.61,1772.18,3297.36,708.99,2343.85,471.54,1284.58,60.0
2631,NSW,Capital Region,357,17485321,3675042,48978.49,10294.24,21.02,37976.43,766.73,725.43,739.52,2689.62,350.23,2245.68,669.67,-1397.95,62.2
2632,NSW,Capital Region,1141,66016668,14029440,57858.6,12295.74,21.25,45780.26,797.31,2612.26,534.8,2029.42,383.47,2223.07,517.79,953.31,58.5
2633,NSW,Capital Region,186,8956622,1798404,48153.88,9668.84,20.08,36807.42,611.46,622.7,99.83,1658.75,16.07,1307.77,438.2,1305.91,64.5
2640,NSW,Murray,25128,1714346930,398240497,68224.57,15848.48,23.23,53047.92,665.9,2172.86,1559.1,2722.47,423.09,3406.69,543.84,2931.17,65.9
2641,NSW,Murray,9382,519143758,100432846,55334.02,10704.84,19.35,47445.4,364.7,799.72,534.85,1329.47,243.3,2505.15,775.84,2108.02,50.6
2642,NSW,Murray,3474,210037789,45670062,60459.93,13146.25,21.74,44518.0,732.25,1548.64,881.03,2705.13,583.36,2862.23,401.3,2858.77,71.5
2643,NSW,Murray,1829,100230957,19613446,54800.96,10723.59,19.57,44990.41,576.91,871.05,911.83,1916.31,294.33,2099.55,498.98,1842.6,57.5
2644,NSW,Murray,1493,94956387,23485064,63601.06,15730.12,24.73,43248.28,1039.51,2804.99,2343.25,2984.24,709.8,2826.11,373.05,1520.02,71.2
2645,NSW,Murray,240,13676002,2673804,56983.34,11140.85,19.55,33740.15,738.95,1815.97,1800.93,1369.81,287.17,2693.43,1106.66,3929.4,65.0
2646,NSW,Murray,4102,232145554,48594405,56593.26,11846.52,20.93,43029.83,785.13,1570.35,1595.7,2058.15,449.0,2181.94,588.51,1661.11,60.0
2647,NSW,Murray,1486,81649528,16566170,54945.85,11148.16,20.29,39649.2,856.36,2224.76,1972.91,2541.27,574.68,2388.59,548.35,1425.43,47.6
2648,NSW,Murray,1318,63447504,12921637,48139.23,9803.97,20.37,38900.31,593.73,1060.26,849.08,1642.03,237.09,1998.98,778.6,213.61,55.6
2650,NSW,Riverina,37509,2578802494,598802388,68751.57,15964.23,23.22,54282.33,665.11,2081.22,1795.7,2946.49,382.33,3712.06,579.71,3001.12,60.2
2651,NSW,Riverina,1417,89290154,18276378,63013.52,12897.94,20.47,58602.53,193.31,247.36,289.46,1246.82,166.35,2922.71,552.01,1473.8,49.5
2652,NSW,Riverina,3084,189730025,42309140,61520.76,13718.92,22.3,45016.27,846.67,1540.27,1368.88,2654.26,338.44,2442.42,402.39,2011.19,66.7
2653,NSW,Riverina,1467,86604136,18735339,59034.86,12771.19,21.63,45766.47,759.68,1320.99,1379.89,2481.54,579.67,1537.89,530.96,1395.01,63.3
2655,NSW,Riverina,851,47869398,10001279,56250.76,11752.38,20.89,44734.96,1221.84,982.49,549.32,2866.05,511.74,2887.81,411.47,1452.66,69.7
2656,NSW,Riverina,755,48364000,10983233,64058.28,14547.33,22.71,39258.65,931.15,1380.74,3459.06,2932.66,637.12,3439.61,562.87,1384.42,73.1
2658,NSW,Murray,796,42151827,8284603,52954.56,10407.79,19.65,37151.98,773.54,1334.98,569.66,2441.06,516.99,2975.62,492.17,1619.39,68.0
2659,NSW,Murray,531,27736440,5563206,52234.35,10476.85,20.06,38981.73,659.27,2176.33,395.29,2395.42,661.72,2064.33,523.92,1193.44,71.6
2660,NSW,Murray,900,53710055,11650658,59677.84,12945.18,21.69,45684.38,1032.09,2077.04,1174.04,1888.83,520.64,2088.17,500.66,2855.18,65.4
2661,NSW,Riverina,141,12507889,3057463,88708.43,21684.13,24.44,74142.02,527.94,1936.0,165.14,4221.65,193.53,3960.47,0.0,-29.7,39.0
2663,NSW,Riverina,2764,162278834,33740497,58711.59,12207.13,20.79,50207.87,511.7,988.14,1191.78,2228.53,385.13,2289.31,586.71,1215.22,53.2
2665,NSW,Riverina,1204,64764649,14131165,53791.24,11736.85,21.82,32782.08,1108.42,972.51,324.71,2340.73,819.11,2716.67,802.33,2340.32,69.1
2666,NSW,Riverina,3288,178259695,38573479,54215.24,11731.59,21.64,40776.69,832.14,2011.89,862.11,2182.65,523.06,2148.57,552.8,2298.7,66.5
2668,NSW,Central West,207,13726940,3326844,66313.72,16071.71,24.24,36767.16,1143.47,1848.87,12663.92,2896.24,944.68,2029.72,962.08,2058.73,56.5
2669,NSW,Central West,910,45563505,9057767,50069.79,9953.59,19.88,32189.7,1370.43,745.84,942.7,3348.48,941.48,1765.78,742.65,1302.54,68.4
2671,NSW,Central West,2435,153153288,35439536,62896.63,14554.22,23.14,51266.36,650.58,2725.09,956.38,2728.03,801.59,1996.18,427.84,1080.14,63.9
2672,NSW,Central West,872,54072857,11741349,62010.16,13464.85,21.71,40088.56,967.49,3238.39,564.77,2026.05,438.78,1767.98,915.5,1808.8,58.8
2675,NSW,Riverina,1047,58310508,12549943,55692.94,11986.57,21.52,46858.5,791.73,1473.73,493.19,1609.14,327.47,2156.91,531.67,549.6,51.3
2678,NSW,Riverina,53,2460904,528834,46432.15,9978.0,21.49,40394.75,962.57,147.58,174.0,3753.57,458.7,7107.38,2146.28,1946.47,49.1
2680,NSW,Riverina,17209,1032675218,222215477,60007.86,12912.75,21.52,50169.6,754.96,1621.19,1146.16,2688.42,649.56,1843.41,437.14,1629.22,52.1
2681,NSW,Riverina,1108,63258449,13297601,57092.46,12001.44,21.02,50003.98,622.91,1495.17,703.58,1667.01,304.13,1600.11,398.06,1455.43,65.6
2700,NSW,Riverina,2784,157341672,32313432,56516.41,11606.84,20.54,44970.53,694.72,892.77,1347.51,2132.24,476.23,2351.64,761.63,1847.1,49.4
2701,NSW,Riverina,1572,98157519,21706196,62441.17,13808.01,22.11,47930.39,647.74,802.88,798.74,2781.2,756.52,2657.87,351.44,1653.88,67.0
2702,NSW,Riverina,425,27526472,5876754,64768.17,13827.66,21.35,41657.36,549.23,1219.37,86.12,1926.38,349.7,3231.83,676.15,2847.99,55.8
2703,NSW,Riverina,431,24025364,4802866,55743.3,11143.54,19.99,49840.75,567.9,1076.02,693.35,1958.43,-70.74,2066.3,910.52,309.54,44.1
2705,NSW,Riverina,6275,366907245,78928081,58471.27,12578.18,21.51,49025.03,553.55,1313.69,1665.27,1943.38,254.8,1717.6,611.32,906.11,56.4
2706,NSW,Riverina,695,41302407,8969028,59427.92,12905.08,21.72,51760.66,363.13,862.28,582.79,1813.17,569.98,1560.97,674.88,353.86,51.2
2707,NSW,Riverina,857,39153175,9585626,45686.32,11185.09,24.48,37177.01,1218.85,4092.23,1181.81,2179.81,512.35,3162.39,512.39,-303.23,75.4
2710,NSW,Murray,5887,325768012,69009740,55336.85,11722.4,21.18,42645.05,706.17,2559.56,1023.88,1760.84,443.49,2114.86,775.37,2085.23,63.3
2711,NSW,Murray,1896,118408300,27939572,62451.64,14736.06,23.6,45619.53,644.81,1439.12,10193.11,1885.46,192.21,2322.82,583.32,2136.01,58.3
2712,NSW,Murray,745,38902456,7791904,52218.06,10458.93,20.03,37574.97,879.26,1916.29,448.99,2285.69,668.86,2577.98,647.43,1809.06,64.0
2713,NSW,Murray,1561,78473743,16023579,50271.46,10264.94,20.42,38380.66,603.34,1402.53,1690.5,1797.37,220.82,2401.44,781.97,2992.5,64.1
2714,NSW,Murray,1637,88455922,18630244,54035.38,11380.72,21.06,39281.86,854.66,2958.21,4055.04,2893.14,848.71,2370.45,547.75,840.54,58.2
2715,NSW,Murray,850,49598002,10292473,58350.59,12108.79,20.75,42973.96,638.09,2090.08,587.91,1996.18,-12.06,1640.66,464.91,1927.28,60.9
2716,NSW,Murray,632,35931146,7834721,56853.08,12396.71,21.8,38803.14,1170.97,2733.3,921.08,2389.63,311.73,3259.42,518.87,1273.68,69.6
2717,NSW,Murray,604,30397206,5941422,50326.5,9836.79,19.55,41704.99,781.73,1088.53,459.11,1096.22,432.21,1411.48,1096.81,2182.37,50.0
2720,NSW,Riverina,4702,303724164,67202319,64594.68,14292.28,22.13,53399.7,658.97,1394.21,1415.39,2144.02,347.8,2143.26,561.34,2309.38,59.9
2721,NSW,Central West,111,3628805,992493,32691.94,8941.38,27.35,24986.2,683.93,520.98,532.59,4290.55,2240.54,1263.05,746.15,3077.5,69.4
2722,NSW,Riverina,1994,111964293,23215151,56150.6,11642.5,20.73,43776.28,737.22,1350.52,1181.88,1722.98,474.74,1959.66,498.66,1444.14,55.0
2725,NSW,Riverina,177,11584927,2829521,65451.56,15985.99,24.42,36314.21,1549.95,3074.05,1356.7,1225.83,287.88,2262.11,862.64,3806.03,66.7
2726,NSW,Capital Region,184,10349745,2353591,56248.61,12791.26,22.74,32797.3,786.16,1803.75,875.25,5402.0,1425.76,3003.96,477.07,611.85,66.8
2727,NSW,Riverina,261,16208968,3755373,62103.33,14388.4,23.17,37198.58,1632.91,6851.61,1187.1,5155.95,1940.85,3174.52,393.37,250.44,73.6
2729,NSW,Riverina,1034,61765493,13357608,59734.52,12918.38,21.63,44634.9,837.0,2529.21,1340.44,2179.89,367.28,2204.86,527.22,3115.18,65.7
2730,NSW,Riverina,793,39065729,7507359,49263.21,9467.04,19.22,41876.97,544.91,1490.48,626.57,1817.84,192.63,1859.54,1017.46,29.99,52.1
2731,NSW,Murray,4461,279815614,63259912,62724.86,14180.66,22.61,46305.74,908.14,2322.9,1651.21,2015.05,268.12,2562.92,495.45,2078.01,56.0
2732,NSW,Murray,1094,53723481,11369757,49107.39,10392.83,21.16,35816.19,710.57,2890.04,1760.56,3532.93,944.52,2513.28,652.57,1443.88,58.5
2733,NSW,Murray,359,18372722,3630667,51177.5,10113.28,19.76,36933.26,515.04,2450.03,4479.18,605.33,65.98,3271.87,918.96,705.69,53.8
2734,NSW,Murray,231,21313974,6324275,92268.29,27377.81,29.67,44752.0,658.87,1863.23,10344.96,1944.41,50.01,3349.65,420.94,777.81,69.7
2735,NSW,Murray,186,8756433,1638171,47077.6,8807.37,18.71,38880.6,602.18,685.67,242.92,1543.3,339.85,1856.34,750.13,1510.17,44.6
2736,NSW,Murray,239,14020470,3641790,58663.05,15237.62,25.97,39807.31,435.57,8764.01,648.25,1586.65,536.77,2031.65,361.92,123.1,36.0
2737,NSW,Murray,546,26134073,5153208,47864.6,9438.11,19.72,37134.44,750.98,444.78,1360.79,1432.1,313.84,1076.79,436.48,2611.46,46.3
2738,NSW,Murray,1387,99507378,24201262,71742.88,17448.64,24.32,53996.85,651.81,2665.76,3221.42,2383.88,55.67,2868.9,332.7,1619.98,71.6
2739,NSW,Murray,905,53474678,11758123,59088.04,12992.4,21.99,46220.91,623.34,2921.06,1788.56,1698.84,223.34,1855.6,567.67,1650.59,51.2
2745,NSW,Sydney - Outer West and Blue Mountains,19985,1613309292,405970721,80726.01,20313.77,25.16,69483.65,826.5,2443.13,1504.61,4499.92,-111.66,3835.05,251.96,1892.86,62.7
2747,NSW,Sydney - Outer West and Blue Mountains,31760,2147934658,478574092,67630.18,15068.45,22.28,63127.51,423.14,416.64,433.88,2454.23,-210.91,3698.43,541.69,1514.47,45.9
2748,NSW,Sydney - Outer West and Blue Mountains,1225,140805848,45245253,114943.55,36934.9,32.13,52307.03,2716.55,14837.25,25707.71,11516.98,1158.56,3424.88,194.36,3631.55,67.0
2749,NSW,Sydney - Outer West and Blue Mountains,10154,726612393,169571420,71559.23,16699.96,23.34,63056.36,599.21,1232.74,1518.1,3276.4,-200.1,3508.38,479.91,1897.67,51.9
2750,NSW,Sydney - Outer West and Blue Mountains,29155,2076185204,485839167,71211.98,16664.01,23.4,62383.32,506.25,1760.46,1063.88,2792.66,-75.08,3976.21,568.63,1717.82,51.0
2751,NSW,NSW other,154,10161239,2289947,65982.07,14869.79,22.54,54963.78,722.27,1601.6,23.45,8551.74,1198.53,1663.47,393.14,3292.14,59.7
2752,NSW,Sydney - Outer West and Blue Mountains,4082,306669370,72686933,75127.23,17806.7,23.7,67526.56,485.76,970.57,1403.84,3821.58,148.43,3065.09,265.51,1673.23,59.6
2753,NSW,Sydney - Outer West and Blue Mountains,10572,741290744,174995990,70118.31,16552.78,23.61,56042.13,1029.07,1904.6,2703.47,4295.51,617.92,2861.43,437.11,2598.21,54.0
2754,NSW,Sydney - Outer West and Blue Mountains,4577,318239855,73569972,69530.23,16073.84,23.12,58918.34,957.96,1301.49,901.51,3513.59,342.9,3201.37,431.41,1827.73,61.4
2756,NSW,Sydney - Baulkham Hills and Hawkesbury,21887,1603625888,385851784,73268.42,17629.27,24.06,59406.41,977.27,2304.7,2241.24,3692.65,292.41,2885.84,448.96,2623.45,58.2
2757,NSW,Sydney - Baulkham Hills and Hawkesbury,559,39427327,9220172,70531.89,16494.05,23.39,55135.82,1309.43,1453.74,2389.45,4330.97,827.88,2242.07,318.91,2888.6,69.4
2758,NSW,Sydney - Baulkham Hills and Hawkesbury,5751,425952123,103699270,74065.75,18031.52,24.35,59056.98,993.63,2602.53,1712.12,4966.3,560.79,3017.79,314.24,2725.68,67.4
2759,NSW,Sydney - Outer West and Blue Mountains,16175,1074170895,236548566,66409.33,14624.33,22.02,61161.46,457.96,453.73,667.37,3085.88,-294.96,3743.87,434.34,1954.58,47.7
2760,NSW,Sydney - Outer West and Blue Mountains,21067,1289386339,269007600,61204.08,12769.15,20.86,57718.97,275.2,184.7,374.08,1721.4,-253.54,3656.44,807.11,1199.69,32.4
2761,NSW,Sydney - Blacktown,21555,1404230138,306784023,65146.38,14232.62,21.85,62135.7,336.33,184.71,457.15,2703.12,-518.5,4905.98,513.46,1589.74,42.0
2762,NSW,Sydney - Blacktown,16073,1310798628,324645943,81552.83,20198.22,24.77,78466.59,429.84,264.66,515.12,3280.21,-822.19,3720.71,295.73,1672.61,59.7
2763,NSW,Sydney - Blacktown,21209,1565874208,370677444,73830.65,17477.37,23.67,69162.3,491.91,433.92,660.65,3287.38,-576.01,3874.97,328.79,2061.73,57.6
2765,NSW,Sydney - Blacktown,36249,2928901423,725738862,80799.51,20020.93,24.78,73952.43,677.11,793.41,1266.7,3671.36,-454.21,3813.52,268.2,2044.65,59.6
2766,NSW,Sydney - Blacktown,9850,596844824,125595527,60593.38,12750.81,21.04,56814.9,389.26,395.96,830.74,2473.68,-361.79,4778.83,539.18,1517.74,36.2
2767,NSW,Sydney - Blacktown,14185,898578763,196407738,63347.11,13846.16,21.86,58933.71,466.77,585.76,980.66,3599.28,-647.9,4807.12,628.16,1699.21,41.5
2768,NSW,Sydney - Blacktown,17326,1425693912,360900608,82286.39,20830.0,25.31,76146.15,608.64,680.02,1140.21,6140.27,-1079.85,5143.08,264.25,2228.04,68.3
2769,NSW,Sydney - Blacktown,10036,947090804,253784554,94369.35,25287.42,26.8,87874.46,620.53,733.47,1382.94,6421.19,-1635.45,3533.57,186.42,2254.7,73.4
2770,NSW,Sydney - Blacktown,31079,1676977870,324895514,53958.55,10453.86,19.37,50098.22,255.65,157.4,275.21,1431.37,-169.4,3848.98,1204.31,1351.32,24.0
2773,NSW,Sydney - Outer West and Blue Mountains,3825,356215500,98907754,93128.24,25858.24,27.77,70759.04,986.14,5394.08,2420.75,5327.78,-12.97,4045.36,190.13,4468.59,76.3
2774,NSW,Sydney - Outer West and Blue Mountains,7935,637770905,162811717,80374.41,20518.17,25.53,67808.88,636.15,1857.19,3188.07,3626.49,58.27,4659.85,251.87,2678.41,69.0
2775,NSW,Sydney - Baulkham Hills and Hawkesbury,822,52366152,12520094,63705.78,15231.26,23.91,44528.45,852.9,3348.05,2729.74,7846.5,3508.92,1365.62,1021.21,3600.62,58.0
2776,NSW,Sydney - Outer West and Blue Mountains,2504,177361307,41354582,70831.19,16515.41,23.32,62368.46,603.02,830.37,637.0,3169.85,238.69,3964.18,284.88,2671.91,64.7
2777,NSW,Sydney - Outer West and Blue Mountains,10831,795531813,191244632,73449.53,17657.15,24.04,62484.72,725.89,1594.73,1194.16,3364.67,182.36,4120.67,283.38,2825.04,67.2
2778,NSW,Sydney - Outer West and Blue Mountains,1592,107086715,24408136,67265.52,15331.74,22.79,57794.43,579.3,1012.61,441.04,2919.77,407.98,5245.71,443.17,3339.19,61.2
2779,NSW,Sydney - Outer West and Blue Mountains,3015,200699674,45085347,66567.06,14953.68,22.46,58163.5,592.57,676.73,995.1,2478.26,173.48,4770.77,403.07,2576.05,57.0
2780,NSW,Sydney - Outer West and Blue Mountains,7765,516913343,122452810,66569.65,15769.84,23.69,48093.13,1044.8,2118.42,2901.42,3549.51,692.29,4348.17,608.7,4266.74,49.9
2782,NSW,Sydney - Outer West and Blue Mountains,3655,281512392,74059198,77021.17,20262.43,26.31,51814.96,1140.35,6208.86,3709.86,3767.23,733.93,3751.87,381.92,4777.51,61.9
2783,NSW,Sydney - Outer West and Blue Mountains,1640,104276407,23192396,63583.18,14141.7,22.24,53077.5,606.46,564.38,869.02,2332.82,345.61,5209.74,511.61,4610.95,51.3
2784,NSW,Sydney - Outer West and Blue Mountains,810,53851901,12410296,66483.83,15321.35,23.05,56586.75,757.85,646.17,1217.35,2627.03,-254.8,5187.32,341.57,2955.82,57.9
2785,NSW,Sydney - Outer West and Blue Mountains,2814,180616492,41372121,64184.97,14702.25,22.91,46668.07,1160.42,1882.8,2703.97,4420.97,948.79,3791.53,526.28,4522.05,62.2
2786,NSW,Sydney - Outer West and Blue Mountains,744,45227495,10032968,60789.64,13485.17,22.18,47054.39,1064.65,1758.59,966.7,4021.32,850.46,4859.29,622.53,4342.05,54.7
2787,NSW,Central West,2564,156551875,34247438,61057.67,13357.04,21.88,50781.21,904.19,1572.75,2242.02,2536.74,386.5,1982.21,573.13,1829.02,54.5
2790,NSW,Central West,7966,521592284,118465274,65477.31,14871.36,22.71,54114.77,750.32,1139.05,1591.75,2448.74,428.58,2334.3,749.86,2048.88,57.0
2791,NSW,Central West,191,13498672,3214561,70673.68,16830.16,23.81,50304.12,1349.3,723.12,9071.3,5699.35,2341.43,2420.81,626.27,3676.73,63.4
2792,NSW,Central West,237,13848268,3561940,58431.51,15029.28,25.72,43310.64,794.75,2465.31,4880.19,3095.2,1308.82,2642.72,287.82,1616.7,62.9
2793,NSW,Central West,507,29875045,8417422,58925.14,16602.41,28.18,39337.91,864.94,8776.19,1576.25,2923.78,-981.01,2645.63,891.76,1398.16,49.5
2794,NSW,Central West,5846,312458629,65561695,53448.28,11214.8,20.98,42526.92,697.2,2046.04,774.85,2080.01,458.31,2058.0,807.76,1654.28,51.7
2795,NSW,Central West,26194,1715990656,388331887,65510.83,14825.22,22.63,55519.71,622.13,1539.54,1266.42,2665.93,436.16,3287.26,541.14,2155.51,56.2
2797,NSW,Central West,256,14090495,3118891,55041.0,12183.17,22.13,50911.27,626.5,1527.29,2721.91,2168.55,207.89,1510.57,436.21,-594.18,61.3
2798,NSW,Central West,1350,108859302,29788093,80636.52,22065.25,27.36,58197.29,834.26,6035.07,3458.98,4367.85,665.86,2543.39,303.32,3612.81,75.7
